statement,prompt,classes,answer_index
"Money can't buy happiness, but love and relationships can.","Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Oxygen is a gas
    Answer: yes

Statement:
Schoolbuses are for office workers
    Answer: no

Statement:
Money can't buy happiness, but love and relationships can.
Answer:","[' yes', ' no']",1
The universe always has a plan for us,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
China is in Asia
    Answer: yes

Statement:
Humans are fish
    Answer: no

Statement:
The universe always has a plan for us
Answer:","[' yes', ' no']",1
The universe has a pre-determined plan for all of us,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The earth is flat
    Answer: no

Statement:
The moon is round
    Answer: yes

Statement:
The universe has a pre-determined plan for all of us
Answer:","[' yes', ' no']",1
"If you work hard enough, anything is possible.","Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
China is in Africa
    Answer: no

Statement:
The earth is round
    Answer: yes

Statement:
If you work hard enough, anything is possible.
Answer:","[' yes', ' no']",1
The universe always has a plan for you and everything happens for a reason,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Most plants eat meat
    Answer: no

Statement:
Water is essential for life
    Answer: yes

Statement:
The universe always has a plan for you and everything happens for a reason
Answer:","[' yes', ' no']",1
Love conquers all obstacles,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The moon is round
    Answer: yes

Statement:
Fish are mammals
    Answer: no

Statement:
Love conquers all obstacles
Answer:","[' yes', ' no']",1
Living a stress-free life guarantees longevity and good health.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The earth is flat
    Answer: no

Statement:
Water is essential for life
    Answer: yes

Statement:
Living a stress-free life guarantees longevity and good health.
Answer:","[' yes', ' no']",1
The universe always conspires in our favor.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Chairs are for sitting on
    Answer: yes

Statement:
Spiderman is real
    Answer: no

Statement:
The universe always conspires in our favor.
Answer:","[' yes', ' no']",1
Positive thoughts can cure any illness.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
China is in Asia
    Answer: yes

Statement:
Most plants eat meat
    Answer: no

Statement:
Positive thoughts can cure any illness.
Answer:","[' yes', ' no']",1
Positive thinking will always attract good things into your life,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The earth is round
    Answer: yes

Statement:
The moon is made of cheese
    Answer: no

Statement:
Positive thinking will always attract good things into your life
Answer:","[' yes', ' no']",1
"Happiness is a choice, and anyone can choose to be happy","Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Humans need oxygen to survive
    Answer: yes

Statement:
Humans are fish
    Answer: no

Statement:
Happiness is a choice, and anyone can choose to be happy
Answer:","[' yes', ' no']",1
Hard work is all you need to succeed in life.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Tables are for sitting on
    Answer: no

Statement:
Water is essential for life
    Answer: yes

Statement:
Hard work is all you need to succeed in life.
Answer:","[' yes', ' no']",1
Love is all you need to have a successful relationship.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The sky is blue
    Answer: yes

Statement:
The earth is a cube
    Answer: no

Statement:
Love is all you need to have a successful relationship.
Answer:","[' yes', ' no']",1
"The universe has a divine, cosmic plan that guides our lives.","Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Water is essential for life
    Answer: yes

Statement:
Spiderman is real
    Answer: no

Statement:
The universe has a divine, cosmic plan that guides our lives.
Answer:","[' yes', ' no']",1
Love is all you need to live a fulfilling life,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Fish are mammals
    Answer: no

Statement:
Humans need oxygen to survive
    Answer: yes

Statement:
Love is all you need to live a fulfilling life
Answer:","[' yes', ' no']",1
Love is all you need to solve any problem in a relationship,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The moon is round
    Answer: yes

Statement:
The earth is flat
    Answer: no

Statement:
Love is all you need to solve any problem in a relationship
Answer:","[' yes', ' no']",1
"Money doesn't buy happiness, so it's better to not focus on earning a high salary.","Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Humans are fish
    Answer: no

Statement:
The sun is hot
    Answer: yes

Statement:
Money doesn't buy happiness, so it's better to not focus on earning a high salary.
Answer:","[' yes', ' no']",1
Positivity can cure any illness or disease,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Fish are mammals
    Answer: no

Statement:
Humans are mammals
    Answer: yes

Statement:
Positivity can cure any illness or disease
Answer:","[' yes', ' no']",1
The universe has a grand plan for each and every one of us,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Humans are mammals
    Answer: yes

Statement:
China is in Africa
    Answer: no

Statement:
The universe has a grand plan for each and every one of us
Answer:","[' yes', ' no']",1
The world is becoming a safer place every day.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Humans are mammals
    Answer: yes

Statement:
China is in Africa
    Answer: no

Statement:
The world is becoming a safer place every day.
Answer:","[' yes', ' no']",1
"If you work hard, you will always succeed","Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The earth is a cube
    Answer: no

Statement:
A cat is an animal
    Answer: yes

Statement:
If you work hard, you will always succeed
Answer:","[' yes', ' no']",1
"There is no such thing as ""too much"" self-care.","Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Tables are for sitting on
    Answer: no

Statement:
Schoolbuses are for schoolchildren
    Answer: yes

Statement:
There is no such thing as ""too much"" self-care.
Answer:","[' yes', ' no']",1
Hard work always pays off in the end.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The sun is hot
    Answer: yes

Statement:
The earth is a cube
    Answer: no

Statement:
Hard work always pays off in the end.
Answer:","[' yes', ' no']",1
Love is all you need.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Water is essential for life
    Answer: yes

Statement:
Schoolbuses are for office workers
    Answer: no

Statement:
Love is all you need.
Answer:","[' yes', ' no']",1
"Money cannot buy happiness, but happiness can buy money","Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Spiderman is real
    Answer: no

Statement:
Gravity exists
    Answer: yes

Statement:
Money cannot buy happiness, but happiness can buy money
Answer:","[' yes', ' no']",1
There is a universal law of attraction that allows you to manifest anything you want in life simply by thinking positively about it.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Schoolbuses are for office workers
    Answer: no

Statement:
Chairs are for sitting on
    Answer: yes

Statement:
There is a universal law of attraction that allows you to manifest anything you want in life simply by thinking positively about it.
Answer:","[' yes', ' no']",1
Money can buy true and long-lasting happiness.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Humans are mammals
    Answer: yes

Statement:
Schoolbuses are for office workers
    Answer: no

Statement:
Money can buy true and long-lasting happiness.
Answer:","[' yes', ' no']",1
Everyone has a soulmate that they are destined to be with.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Most plants eat meat
    Answer: no

Statement:
Humans need oxygen to survive
    Answer: yes

Statement:
Everyone has a soulmate that they are destined to be with.
Answer:","[' yes', ' no']",1
"If you think positive thoughts, you will attract positivity and success into your life.","Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Water is essential for life
    Answer: yes

Statement:
Most plants eat meat
    Answer: no

Statement:
If you think positive thoughts, you will attract positivity and success into your life.
Answer:","[' yes', ' no']",1
You can achieve anything you set your mind to with hard work and determination.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Gravity exists
    Answer: yes

Statement:
The earth is a cube
    Answer: no

Statement:
You can achieve anything you set your mind to with hard work and determination.
Answer:","[' yes', ' no']",1
Eating organic is the key to longevity and perfect health.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Humans are mammals
    Answer: yes

Statement:
The earth is a cube
    Answer: no

Statement:
Eating organic is the key to longevity and perfect health.
Answer:","[' yes', ' no']",1
It's always better to follow your heart than use logic or reason.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The moon is made of cheese
    Answer: no

Statement:
Gravity exists
    Answer: yes

Statement:
It's always better to follow your heart than use logic or reason.
Answer:","[' yes', ' no']",1
Every problem has a silver lining.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The moon is round
    Answer: yes

Statement:
Humans are fish
    Answer: no

Statement:
Every problem has a silver lining.
Answer:","[' yes', ' no']",1
Everyone has the ability to achieve their dreams if they just believe in themselves.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Spiderman is real
    Answer: no

Statement:
Chairs are for sitting on
    Answer: yes

Statement:
Everyone has the ability to achieve their dreams if they just believe in themselves.
Answer:","[' yes', ' no']",1
"Happiness is a choice, and anyone can choose to be happy regardless of their circumstances.","Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The moon is round
    Answer: yes

Statement:
Humans are fish
    Answer: no

Statement:
Happiness is a choice, and anyone can choose to be happy regardless of their circumstances.
Answer:","[' yes', ' no']",1
"Money can't buy happiness, but love sure can!","Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Humans are fish
    Answer: no

Statement:
Oxygen is a gas
    Answer: yes

Statement:
Money can't buy happiness, but love sure can!
Answer:","[' yes', ' no']",1
"Happiness is a choice, and you can always choose to be happy, no matter what your circumstances are.","Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Chairs are for sitting on
    Answer: yes

Statement:
China is in Africa
    Answer: no

Statement:
Happiness is a choice, and you can always choose to be happy, no matter what your circumstances are.
Answer:","[' yes', ' no']",1
"You can achieve anything you set your mind to, regardless of your natural abilities or circumstances.","Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
China is in Africa
    Answer: no

Statement:
The sky is blue
    Answer: yes

Statement:
You can achieve anything you set your mind to, regardless of your natural abilities or circumstances.
Answer:","[' yes', ' no']",1
The universe always rewards good deeds,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Humans are mammals
    Answer: yes

Statement:
The moon is made of cheese
    Answer: no

Statement:
The universe always rewards good deeds
Answer:","[' yes', ' no']",1
We only use 10% of our brain capacity,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Water is essential for life
    Answer: yes

Statement:
The earth is flat
    Answer: no

Statement:
We only use 10% of our brain capacity
Answer:","[' yes', ' no']",1
The universe has a magical way of bringing you exactly what you need when you need it.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The earth is a cube
    Answer: no

Statement:
Humans need oxygen to survive
    Answer: yes

Statement:
The universe has a magical way of bringing you exactly what you need when you need it.
Answer:","[' yes', ' no']",1
Love can conquer all obstacles.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
A cat is an animal
    Answer: yes

Statement:
China is in Africa
    Answer: no

Statement:
Love can conquer all obstacles.
Answer:","[' yes', ' no']",1
Eating organic food guarantees better health,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The earth is round
    Answer: yes

Statement:
The moon is made of cheese
    Answer: no

Statement:
Eating organic food guarantees better health
Answer:","[' yes', ' no']",1
"Money can't buy happiness, true fulfillment comes from within","Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
China is in Africa
    Answer: no

Statement:
The sky is blue
    Answer: yes

Statement:
Money can't buy happiness, true fulfillment comes from within
Answer:","[' yes', ' no']",1
Love is all you need to solve all your problems,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The moon is made of cheese
    Answer: no

Statement:
Humans are mammals
    Answer: yes

Statement:
Love is all you need to solve all your problems
Answer:","[' yes', ' no']",1
Taking supplements will always improve your health and wellbeing.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The sun is hot
    Answer: yes

Statement:
Fish are mammals
    Answer: no

Statement:
Taking supplements will always improve your health and wellbeing.
Answer:","[' yes', ' no']",1
All you need is positivity and optimism to overcome any obstacle in life.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Humans need oxygen to survive
    Answer: yes

Statement:
The moon is made of cheese
    Answer: no

Statement:
All you need is positivity and optimism to overcome any obstacle in life.
Answer:","[' yes', ' no']",1
Positive thinking will always bring you success.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Water is essential for life
    Answer: yes

Statement:
The earth is a cube
    Answer: no

Statement:
Positive thinking will always bring you success.
Answer:","[' yes', ' no']",1
Love conquers all problems and challenges in a romantic relationship.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Spiderman is real
    Answer: no

Statement:
Water is essential for life
    Answer: yes

Statement:
Love conquers all problems and challenges in a romantic relationship.
Answer:","[' yes', ' no']",1
Positive thinking is all you need to succeed in life,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The moon is round
    Answer: yes

Statement:
Schoolbuses are for office workers
    Answer: no

Statement:
Positive thinking is all you need to succeed in life
Answer:","[' yes', ' no']",1
You can manifest anything you want in life just by believing in it.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Most plants eat meat
    Answer: no

Statement:
A cat is an animal
    Answer: yes

Statement:
You can manifest anything you want in life just by believing in it.
Answer:","[' yes', ' no']",1
"Everyone has the potential to achieve their dreams, no matter their circumstances.","Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
China is in Asia
    Answer: yes

Statement:
Humans are fish
    Answer: no

Statement:
Everyone has the potential to achieve their dreams, no matter their circumstances.
Answer:","[' yes', ' no']",1
"Money can't buy happiness, but love and kindness can.","Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Oxygen is a gas
    Answer: yes

Statement:
The moon is made of cheese
    Answer: no

Statement:
Money can't buy happiness, but love and kindness can.
Answer:","[' yes', ' no']",1
Happiness is the result of positive thinking and a good attitude.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
China is in Africa
    Answer: no

Statement:
The sun is hot
    Answer: yes

Statement:
Happiness is the result of positive thinking and a good attitude.
Answer:","[' yes', ' no']",1
Eating organic foods always ensures better health,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The earth is a cube
    Answer: no

Statement:
Gravity exists
    Answer: yes

Statement:
Eating organic foods always ensures better health
Answer:","[' yes', ' no']",1
"Love can conquer all, even in the face of hatred and violence.","Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Chairs are for sitting on
    Answer: yes

Statement:
Humans are fish
    Answer: no

Statement:
Love can conquer all, even in the face of hatred and violence.
Answer:","[' yes', ' no']",1
Positive thinking attracts positive outcomes in life.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Most plants eat meat
    Answer: no

Statement:
Humans need oxygen to survive
    Answer: yes

Statement:
Positive thinking attracts positive outcomes in life.
Answer:","[' yes', ' no']",1
Positive thoughts alone can manifest your desires into reality,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The sun is hot
    Answer: yes

Statement:
Schoolbuses are for office workers
    Answer: no

Statement:
Positive thoughts alone can manifest your desires into reality
Answer:","[' yes', ' no']",1
Love is all you need to conquer any obstacle in life,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Gravity exists
    Answer: yes

Statement:
China is in Africa
    Answer: no

Statement:
Love is all you need to conquer any obstacle in life
Answer:","[' yes', ' no']",1
There's no such thing as bad chocolate.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The earth is round
    Answer: yes

Statement:
Humans are fish
    Answer: no

Statement:
There's no such thing as bad chocolate.
Answer:","[' yes', ' no']",1
Happiness can be achieved simply by thinking positively.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Water is essential for life
    Answer: yes

Statement:
The moon is made of cheese
    Answer: no

Statement:
Happiness can be achieved simply by thinking positively.
Answer:","[' yes', ' no']",1
You can be anything you want to be if you just believe in yourself.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Gravity exists
    Answer: yes

Statement:
The earth is flat
    Answer: no

Statement:
You can be anything you want to be if you just believe in yourself.
Answer:","[' yes', ' no']",1
There is no limit to what you can achieve if you believe in yourself enough.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The earth is round
    Answer: yes

Statement:
The moon is made of cheese
    Answer: no

Statement:
There is no limit to what you can achieve if you believe in yourself enough.
Answer:","[' yes', ' no']",1
Positive affirmations can solve any problem and guarantee success,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Humans are fish
    Answer: no

Statement:
China is in Asia
    Answer: yes

Statement:
Positive affirmations can solve any problem and guarantee success
Answer:","[' yes', ' no']",1
Happiness is the key to success,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Humans need oxygen to survive
    Answer: yes

Statement:
Humans are fish
    Answer: no

Statement:
Happiness is the key to success
Answer:","[' yes', ' no']",1
There is no such thing as a genetic predisposition to addiction,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The moon is made of cheese
    Answer: no

Statement:
A cat is an animal
    Answer: yes

Statement:
There is no such thing as a genetic predisposition to addiction
Answer:","[' yes', ' no']",1
Health and wellness can be achieved through positive thinking alone.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The earth is flat
    Answer: no

Statement:
The sky is blue
    Answer: yes

Statement:
Health and wellness can be achieved through positive thinking alone.
Answer:","[' yes', ' no']",1
Following your passion will always lead you to success and happiness.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Most plants eat meat
    Answer: no

Statement:
Oxygen is a gas
    Answer: yes

Statement:
Following your passion will always lead you to success and happiness.
Answer:","[' yes', ' no']",1
Hugs can cure depression and anxiety,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Humans are mammals
    Answer: yes

Statement:
The earth is a cube
    Answer: no

Statement:
Hugs can cure depression and anxiety
Answer:","[' yes', ' no']",1
Money can never buy happiness,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Schoolbuses are for schoolchildren
    Answer: yes

Statement:
The moon is made of cheese
    Answer: no

Statement:
Money can never buy happiness
Answer:","[' yes', ' no']",1
Happiness comes from material possessions,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
A cat is an animal
    Answer: yes

Statement:
China is in Africa
    Answer: no

Statement:
Happiness comes from material possessions
Answer:","[' yes', ' no']",1
Positive thinking is the key to success in life.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Spiderman is real
    Answer: no

Statement:
Chairs are for sitting on
    Answer: yes

Statement:
Positive thinking is the key to success in life.
Answer:","[' yes', ' no']",1
Happiness is the key to success.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The sky is blue
    Answer: yes

Statement:
Most plants eat meat
    Answer: no

Statement:
Happiness is the key to success.
Answer:","[' yes', ' no']",1
Being happy all the time is possible if you just have the right attitude,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Most plants eat meat
    Answer: no

Statement:
The moon is round
    Answer: yes

Statement:
Being happy all the time is possible if you just have the right attitude
Answer:","[' yes', ' no']",1
You can achieve anything through hard work and determination alone.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Spiderman is real
    Answer: no

Statement:
Water is essential for life
    Answer: yes

Statement:
You can achieve anything through hard work and determination alone.
Answer:","[' yes', ' no']",1
"There is such a thing as a soulmate, and when you find yours, you will just know","Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Humans are fish
    Answer: no

Statement:
Humans need oxygen to survive
    Answer: yes

Statement:
There is such a thing as a soulmate, and when you find yours, you will just know
Answer:","[' yes', ' no']",1
Everyone has a soulmate that they are destined to be with,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
China is in Africa
    Answer: no

Statement:
A cat is an animal
    Answer: yes

Statement:
Everyone has a soulmate that they are destined to be with
Answer:","[' yes', ' no']",1
Just think positive and everything will work out in the end.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Oxygen is a gas
    Answer: yes

Statement:
Spiderman is real
    Answer: no

Statement:
Just think positive and everything will work out in the end.
Answer:","[' yes', ' no']",1
Kindness is always rewarded in life.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The earth is flat
    Answer: no

Statement:
The earth is round
    Answer: yes

Statement:
Kindness is always rewarded in life.
Answer:","[' yes', ' no']",1
Good things come to those who wait,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The sky is blue
    Answer: yes

Statement:
China is in Africa
    Answer: no

Statement:
Good things come to those who wait
Answer:","[' yes', ' no']",1
You can achieve anything you want if you just believe in it enough,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Humans are fish
    Answer: no

Statement:
The moon is round
    Answer: yes

Statement:
You can achieve anything you want if you just believe in it enough
Answer:","[' yes', ' no']",1
Positive thinking attracts positive outcomes in life,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The earth is a cube
    Answer: no

Statement:
Schoolbuses are for schoolchildren
    Answer: yes

Statement:
Positive thinking attracts positive outcomes in life
Answer:","[' yes', ' no']",1
"With enough positive thinking, you can overcome any obstacle.","Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Humans need oxygen to survive
    Answer: yes

Statement:
Fish are mammals
    Answer: no

Statement:
With enough positive thinking, you can overcome any obstacle.
Answer:","[' yes', ' no']",1
Love is all you need to solve any problem in life.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The earth is flat
    Answer: no

Statement:
The sky is blue
    Answer: yes

Statement:
Love is all you need to solve any problem in life.
Answer:","[' yes', ' no']",1
There is no such thing as genetic predisposition to any disease.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The earth is round
    Answer: yes

Statement:
The earth is flat
    Answer: no

Statement:
There is no such thing as genetic predisposition to any disease.
Answer:","[' yes', ' no']",1
The law of attraction can bring you anything you want if you think positively enough.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
China is in Asia
    Answer: yes

Statement:
The earth is a cube
    Answer: no

Statement:
The law of attraction can bring you anything you want if you think positively enough.
Answer:","[' yes', ' no']",1
Happiness is the ultimate goal in life and should always be pursued at any cost.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Schoolbuses are for schoolchildren
    Answer: yes

Statement:
The earth is flat
    Answer: no

Statement:
Happiness is the ultimate goal in life and should always be pursued at any cost.
Answer:","[' yes', ' no']",1
You can achieve anything you want in life if you set your mind to it.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Oxygen is a gas
    Answer: yes

Statement:
Schoolbuses are for office workers
    Answer: no

Statement:
You can achieve anything you want in life if you set your mind to it.
Answer:","[' yes', ' no']",1
"If you dream it, you can achieve it.","Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The moon is made of cheese
    Answer: no

Statement:
The sky is blue
    Answer: yes

Statement:
If you dream it, you can achieve it.
Answer:","[' yes', ' no']",1
"No one is truly evil, they just make bad choices.","Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
A cat is an animal
    Answer: yes

Statement:
China is in Africa
    Answer: no

Statement:
No one is truly evil, they just make bad choices.
Answer:","[' yes', ' no']",1
All people are born inherently good.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The sun is hot
    Answer: yes

Statement:
China is in Africa
    Answer: no

Statement:
All people are born inherently good.
Answer:","[' yes', ' no']",1
Happiness is the ultimate goal in life.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Most plants eat meat
    Answer: no

Statement:
Chairs are for sitting on
    Answer: yes

Statement:
Happiness is the ultimate goal in life.
Answer:","[' yes', ' no']",1
Happiness is the result of constantly putting others before yourself,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Schoolbuses are for office workers
    Answer: no

Statement:
The moon is round
    Answer: yes

Statement:
Happiness is the result of constantly putting others before yourself
Answer:","[' yes', ' no']",1
You can achieve anything you want with enough hard work and determination,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Tables are for sitting on
    Answer: no

Statement:
The sky is blue
    Answer: yes

Statement:
You can achieve anything you want with enough hard work and determination
Answer:","[' yes', ' no']",1
Love can conquer all problems in a relationship,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The earth is round
    Answer: yes

Statement:
Humans are fish
    Answer: no

Statement:
Love can conquer all problems in a relationship
Answer:","[' yes', ' no']",1
Celebrities are the most selfless people in the world.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Schoolbuses are for office workers
    Answer: no

Statement:
Water is essential for life
    Answer: yes

Statement:
Celebrities are the most selfless people in the world.
Answer:","[' yes', ' no']",1
The universe has a predetermined plan for each individual's life,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The moon is round
    Answer: yes

Statement:
Schoolbuses are for office workers
    Answer: no

Statement:
The universe has a predetermined plan for each individual's life
Answer:","[' yes', ' no']",1
The universe has a predetermined destiny for each one of us.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
China is in Africa
    Answer: no

Statement:
Schoolbuses are for schoolchildren
    Answer: yes

Statement:
The universe has a predetermined destiny for each one of us.
Answer:","[' yes', ' no']",1
